Apartment Index,Address,Price,County,Room,Approx price per room
140,"The Cubes 3 Floor 4 Beacon South Quarter, Sandyford, Dublin 18",3920, Dublin 18,2,1960.00
141,"The Cubes 3 Floor 4 Beacon South Quarter, Sandyford, Dublin 18",3920, Dublin 18,2,1960.00
142,"The Amber The Grange Brewery Road, Blackrock, Co. Dublin",3780, Co. Dublin,2,1890.00
143,"Ridge Hall Ballybrack, Glenageary, Co. Dublin",5600, Co. Dublin,3,1866.67
144,"Aikens Village, Sandyford, Dublin 18",2800, Dublin 18,2,1400.00
145,"229 Phibsborough Road, Phibsborough, Dublin 7",1650, Dublin 7,1,1650.00
146,"Wexford Street, Dublin 2",2014, Dublin 2,2,1007.00
147,"Dominick street, Dublin 1",1900, Dublin 1,1,1900.00
148,"Sorrento Road Dalkey, Dalkey, Co. Dublin",1595, Co. Dublin,1,1595.00
149,"leeson street lower, Dublin 2",2100, Dublin 2,1,2100.00
150,"Apt 188 Hermitage Apartment, Balgriffin, Dublin 13",2800, Dublin 13,3,933.33
151,"Apt 201 The Hermitage Apartments, Balgriffin, Dublin 13",2100, Dublin 13,2,1050.00
152,"Rathgar, Rathgar, Dublin 6",1650, Dublin 6,1,1650.00
153,"Sandyford View, Sandyford, Dublin 18",1600, Dublin 18,2,800.00
154,"Mountbrook, Booterstown, Co. Dublin",2200, Co. Dublin,2,1100.00
155,"Simmonscourt Square, Ballsbridge, Dublin 4",2200, Dublin 4,2,1100.00
156,"The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3500, Dublin 4,2,1750.00
157,"Eastmoreland Court, Ballsbridge, Dublin 4",2500, Dublin 4,2,1250.00
158,"The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",2700, Dublin 4,2,1350.00
159,"The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",4000, Dublin 4,2,2000.00
160,"4857, North Circular Road, Dublin 1",1500, Dublin 1,2,750.00
161,"Alexandra College, Milltown, Dublin 6",750, Dublin 6,5,150.00
162,"Scarriff House, Custom House Square, Mayor Street, IFSC, Dublin 1",3300, Dublin 1,3,1100.00
163,"Rathgar Court, 18-20 Rathgar Road, Rathgar, Dublin 6",2200, Dublin 6,2,1100.00
164,"Orwell Place, Marianella, Rathgar, Dublin 6",2400, Dublin 6,1,2400.00
165,"New Bancroft Hall, Tallaght, Dublin 24",1900, Dublin 24,2,950.00
166,"Mount Argus Square, Harold's Cross, Dublin 6w",1800, Dublin 6w,2,900.00
167,"Sunnybank, Conyngham Road, Islandbridge, Dublin 8",1770, Dublin 8,2,885.00
168,"228 Neptune House; Bellevue, Islandbridge, Dublin 8",1650, Dublin 8,1,1650.00
169,"Howth Lodge, Howth, Dublin 13",2390, Dublin 13,2,1195.00
170,"Terenure Road, Dublin W6, Terenure, Dublin 6",1275, Dublin 6,1,1275.00
171,"Olivemount house, Olivemount road, Dundrum, Dublin 14",1200, Dublin 14,1,1200.00
172,"Hawthorn . Bird Ave, Clonskeagh, Dublin 14",2750, Dublin 14,3,916.67
173,"IFSC, The Steelworks, Foley Street, Dublin 1",2300, Dublin 1,2,1150.00
174,"Liffey View, Dublin 2",2800, Dublin 2,2,1400.00
175,"Merrion court ,Ailesbury Road Ballsbridge, Ballsbridge, Dublin 4",2295, Dublin 4,2,1147.50
176,"Clontarf Road, Clontarf, Dublin 3",4600, Dublin 3,3,1533.33
177,"clarendon st, Dublin 2",3000, Dublin 2,1,3000.00
178,"21 Grandecentral, Rockbrook, Sandyford, Dublin 18",1750, Dublin 18,1,1750.00
179,"Bracken Hill, Blackglen Road, Simon's Ridge, Sandyford, Dublin 18",1495, Dublin 18,1,1495.00
180,"The square , haddington rd, Ballsbridge, Dublin 4",2400, Dublin 4,2,1200.00
181,"The Penthouses at Custom House Square, Dublin 1",4200, Dublin 1,3,1400.00
182,Dublin 8,1800,Dublin 8,1,1800.00
183,"The Lansdowne Block, Pembroke Square, Grand Canal Dock, Dublin 4",2000, Dublin 4,1,2000.00
184,"Mayeston Hall, Finglas, Dublin 11",1200, Dublin 11,1,1200.00
185,"GEORGES QUAY, Dublin 2",1950, Dublin 2,2,975.00
186,"5 Courthouse Square, Tallaght, Dublin 24",1350, Dublin 24,1,1350.00
187,"kirkwood park avenue, Sandymount, Dublin 4",2600, Dublin 4,2,1300.00
188,"Waterside Green, Swords Road, Malahide, Swords, Co. Dublin",1800, Co. Dublin,2,900.00
189,"Carrigmore crescent, Citywest, Co. Dublin",1500, Co. Dublin,2,750.00
190,"Wynnsward Park, Clonskeagh, Dublin 14",1500, Dublin 14,2,750.00
191,"8 esker meadow green, Lucan, Dublin 22",1200, Dublin 22,1,1200.00
192,"3rd Floor Apartment, No 6 Ushers Quay, Dublin 8, Dublin 8",1800, Dublin 8,1,1800.00
193,"Mobhi Court, Corporate Letting, Short term, Drumcondra, Dublin 9",2200, Dublin 9,1,2200.00
194,"Mobhi Court, Glasnevin, Dublin 9",2200, Dublin 9,1,2200.00
195,"Pavillion, Dun Laoghaire, Co. Dublin",4200, Co. Dublin,2,2100.00
196,"Harold's Cross Road, Harold's Cross, Dublin 6w",1550, Dublin 6w,1,1550.00
197,"Shaw Street, Dublin 2",2200, Dublin 2,2,1100.00
198,"50 Howth Lodge, Practically On The Beach, Howth, Dublin 13",2500, Dublin 13,2,1250.00
199,"Cairnbrook, Glenamuck Road, Sandyford, Dublin 18",2400, Dublin 18,2,1200.00
200,"Cairnbrook Avenue, Carrickmines, Dublin 18",2200, Dublin 18,2,1100.00
201,"Bolton street, Dublin 1",1350, Dublin 1,1,1350.00
202,"Elton Park, Sandycove, Co. Dublin",1900, Co. Dublin,2,950.00
203,"7 the slade coldwater lakes saggart, Saggart, Co. Dublin",1000, Co. Dublin,1,1000.00
204,"Fforster, Lucan, Co. Dublin",1875, Co. Dublin,2,937.50
205,"Linden Court, Grove Avenue, Blackrock, Co. Dublin",1350, Co. Dublin,1,1350.00
206,"Greenbank House, Upper Glengeary Road, Dun Laoghaire, Co. Dublin",1750, Co. Dublin,1,1750.00
207,"Clarion Quay, Mayor Street, IFSC, IFSC, Dublin 1",2800, Dublin 1,1,2800.00
208,"Cubes 6, Beacon South Quarter, Sandyford, Dublin 18",2000, Dublin 18,2,1000.00
209,"Killiney Court Apartments, Killiney, Co. Dublin",3500, Co. Dublin,2,1750.00
210,"Cubes 5, Beacon South Quarter, Sandyford, Dublin 18",2000, Dublin 18,2,1000.00
211,"Killiney Court Apartments, Station Road, Killiney, Co. Dublin",3500, Co. Dublin,3,1166.67
212,"One Beacon, Beacon Hotel, Sandyford, Dublin 18",2500, Dublin 18,2,1250.00
213,"Killiney Court, Killiney Bay, Killiney, Co. Dublin",3500, Co. Dublin,2,1750.00
214,"Batchelors Walk Apartments, Dublin 2",2500, Dublin 2,1,2500.00
215,"One Beacon, Beacon Hotel, Sandyford, Dublin 18",2500, Dublin 18,2,1250.00
216,"Cairnbrook Manor, Carrickmines, Dublin 18",2500, Dublin 18,2,1250.00
217,"Cubes 6, Beacon South Quarter, Sandyford, Dublin 18",2400, Dublin 18,2,1200.00
218,"The Newman, The Court, Killiney, Killiney, Co. Dublin",3000, Co. Dublin,2,1500.00
219,"Fairview, Fairview, Dublin 3",1950, Dublin 3,2,975.00
220,"Waterville Terrace, Blanchardstown, Dublin 15",2200, Dublin 15,3,733.33
221,"adj Terenure Royston Village, Kimmage, Dublin 12",1750, Dublin 12,2,875.00
222,"Royston Village Kimmage, Kimmage, Dublin 12",2375, Dublin 12,3,791.67
223,"Chelmsford Lane, Ranelagh, Dublin 6",2200, Dublin 6,3,733.33
224,"Spencer House, IFSC, Dublin 1",2200, Dublin 1,2,1100.00
225,"Linden, 31-33 Merrion Road, Ballsbridge, Dublin 4",2794, Dublin 4,2,1397.00
226,"Wellington, Riverpark, Islandbridge, Dublin 8",1900, Dublin 8,2,950.00
227,"Phoenix Apartments, Riverpark, Islandbridge, Dublin 8",1710, Dublin 8,2,855.00
228,"Crosbie House, Northbrook Avenue, Ranelagh, Dublin 6",1650, Dublin 6,1,1650.00
229,"Merton Hall, Mount Saint Annes, Milltown, Dublin 6",2200, Dublin 6,2,1100.00
230,"Kirkwood, Sandymount, Dublin 4",1700, Dublin 4,2,850.00
231,"Castledawson, Sion Hill, Rock Road, Blackrock, Co. Dublin",1700, Co. Dublin,2,850.00
232,"Castleforbes Street, Dublin 1",1390, Dublin 1,1,1390.00
233,"15 The Dale, Woodpark Heights, Ballinteer, Dublin 16",1800, Dublin 16,2,900.00
234,"Gateway Student Village, Ballymun Road, Dublin 9, Glasnevin, Dublin 9",700, Dublin 9,1,700.00
235,"Gateway Student Village, Ballymun Road, Dublin 9, Glasnevin, Dublin 9",700, Dublin 9,1,700.00
236,"Gateway Student Village, Ballymun Road, Dublin 9, Glasnevin, Dublin 9",1400, Dublin 9,2,700.00
237,"Ballymun Road, Santry, Dublin 9",700, Dublin 9,3,233.33
238,"15 Cornmill Apartment, Distillery Road, Clonliffe, Drumcondra, Dublin 3",2250, Dublin 3,2,1125.00
239,"Sorrento Court, Dalkey, Co. Dublin",1920, Co. Dublin,2,960.00
240,"Waterside Drive, Malahide, Co. Dublin",1800, Co. Dublin,3,600.00
241,"Killiney Towers, Killiney, Co. Dublin",2000, Co. Dublin,2,1000.00
242,"The View, Carrickmines Manor, Carrickmines, Dublin 18",2000, Dublin 18,2,1000.00
243,"Marino Cresent, Clontarf, Dublin 3",1750, Dublin 3,2,875.00
244,"Adelaide Road, Dublin 2",2800, Dublin 2,2,1400.00
245,"Annesley Bridge Road, North Strand, Dublin 3",1300, Dublin 3,1,1300.00
246,"Adelaide Road, Dublin 2",2200, Dublin 2,1,2200.00
247,"Marino Cresent, Clontarf, Dublin 3",1500, Dublin 3,1,1500.00
248,"Grosvenor Square, Rathmines, Dublin 6",1400, Dublin 6,1,1400.00
249,"Rathgar Road, Rathmines, Dublin 6",1500, Dublin 6,1,1500.00
250,"Fortfield Court, Fortfield Road, Terenure, Dublin 6w",1430, Dublin 6w,1,1430.00
251,"Stanford, Harlech Grove, Clonskeagh, Dublin 14",2700, Dublin 14,3,900.00
252,"Orwell Hall, Marianella, Rathgar, Dublin 6",2295, Dublin 6,1,2295.00
253,"Bremore Pastures Way., Balbriggan, Co. Dublin",1400, Co. Dublin,2,700.00
254,"Pearse Street 107, Hanover Quay, Dublin 2",2000, Dublin 2,1,2000.00
255,"Charles Street Great, North Circular Road, Dublin 1",1500, Dublin 1,1,1500.00
256,"32 Charles Street Great, North Circular Road, Dublin 1",1550, Dublin 1,1,1550.00
257,"Gardiner Street Upper, North Circular Road, Dublin 1",1550, Dublin 1,1,1550.00
258,"cork street, spences terrace, The Coombe, Dublin 8",1550, Dublin 8,1,1550.00
259,"27 Cedarhurst Road, Phoenix Park Racecourse, Castleknock, Dublin 15",1800, Dublin 15,2,900.00
260,"116 Baggot Court, Dublin 2",2400, Dublin 2,2,1200.00
261,"Baileys court, Baileys Row, Dublin 1",2000, Dublin 1,2,1000.00
262,"The Weir, 59 Orwell Park, Rathgar, Dublin 6",2950, Dublin 6,2,1475.00
263,"The Tramyard, Spa Road, Dublin 8",1500, Dublin 8,1,1500.00
264,"Larchill, Santry, Dublin 9",1600, Dublin 9,2,800.00
265,"Courtney House Appian Way, Dublin 4",1700, Dublin 4,1,1700.00
266,"ST Johns Well Way Kilmainham Road, Kilmainham, Dublin 8",2200, Dublin 8,2,1100.00
267,"30 The Oaks, Rockfield, Dundrum, Dublin 14",1800, Dublin 14,2,900.00
268,"28 The Ramparts, Cabinteely, Dublin 18",3250, Dublin 18,3,1083.33
269,"Prussia Street, Stoneybatter, Dublin 7",1500, Dublin 7,1,1500.00
270,"Christchurch, Christchurch, Dublin 8",1900, Dublin 8,1,1900.00
271,"Christchurch Place, Christchurch, Dublin 8",1700, Dublin 8,1,1700.00
272,"EarlsCourt, The Coombe, Dublin 8",1850, Dublin 8,2,925.00
273,"The Elms, Abberley, Shanganagh Road, Killiney, Co. Dublin",2000, Co. Dublin,2,1000.00
274,"The Rectory, Stepaside, Dublin 18",1850, Dublin 18,2,925.00
275,"33 Cumberland Street, Dublin 1",2300, Dublin 1,2,1150.00
276,"Robin Hill Sandyford Road, Sandyford, Dublin 18",2200, Dublin 18,2,1100.00
277,"Robin Hill Sandyford Road, Sandyford, Dublin 18",2200, Dublin 18,2,1100.00
278,"Rowan Hall, Miltown Court, Milltown, Dublin 6",2400, Dublin 6,2,1200.00
279,"Robin Hill Sandyford Road, Sandyford, Dublin 18",2800, Dublin 18,3,933.33
280,"125 Francis St, Dublin 8",1700, Dublin 8,1,1700.00
281,"Dundrum Gate, Ballinteer Road, Dundrum, Dublin 14",2100, Dublin 14,2,1050.00
282,"Ranelagh Road, Ranelagh, Dublin 6",1181, Dublin 6,1,1181.00
283,"93 lighthouse apartments, East Wall, Dublin 3",2200, Dublin 3,2,1100.00
284,"Ardilea Crescent, Heidelberg, Clonskeagh, Dublin 14",2200, Dublin 14,2,1100.00
285,"Forbes Quay, Lazer Lane, Grand Canal Dock, Dublin 2",3000, Dublin 2,1,3000.00
286,"Gallery Quay, Block 3, Grand Canal Dock, Dublin 2",3800, Dublin 2,1,3800.00
287,"Gallery Quay, Block 2, Grand Canal Dock, Dublin 2",3600, Dublin 2,1,3600.00
288,"Temple Bar Square, Dublin 2",2650, Dublin 2,2,1325.00
289,"Millennium Tower, Grand Canal Dock, Dublin 4",8000, Dublin 4,3,2666.67
290,"The Waterfront, Grand Canal Dock, Dublin 2",4400, Dublin 2,2,2200.00
291,"Hanover Dock, Grand Canal Dock, Dublin 2",2750, Dublin 2,2,1375.00
292,"18-21 Mount Street, Lower Mount St., Dublin 2",4500, Dublin 2,2,2250.00
293,"Hanover Riverside, Grand Canal Dock, Dublin 2",2460, Dublin 2,2,1230.00
294,"Montgomery Court Foley Street, Dublin 1",2500, Dublin 1,2,1250.00
295,"18 Hanover Riverside, Grand Canal Dock, Dublin 2",2542, Dublin 2,2,1271.00
296,"Ardoyne House, Off Pembroke Park, Ballsbridge, Dublin 4",2500, Dublin 4,2,1250.00
297,"Gallery Quay, Block 8, Grand Canal Dock, Dublin 2",3000, Dublin 2,1,3000.00
298,"Clarion Quay Penthouse, IFSC, Dublin 1",4500, Dublin 1,2,2250.00
299,"Park House, Benson Street, Grand Canal Dock, Dublin 2",3800, Dublin 2,3,1266.67
300,"Longboat Quay South, Grand Canal Dock, Dublin 2",1800, Dublin 2,1,1800.00
301,"South Dock Road, Grand Canal Dock, Dublin 2",2950, Dublin 2,1,2950.00
302,"The Pines, Herbert Park Lane Apartments, Ballsbridge, Dublin 4",2600, Dublin 4,2,1300.00
303,"Shrewsbury Park, Ballsbridge, Dublin 4",4100, Dublin 4,2,2050.00
304,"Vico Rock, Sorrento Road, Dalkey, Co. Dublin",3500, Co. Dublin,2,1750.00
305,"Penthouse The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3900, Dublin 4,2,1950.00
306,"Eyre Court, Ballyemunduff, Stepaside, Dublin 18",1500, Dublin 18,2,750.00
307,"Penthouse The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3500, Dublin 4,2,1750.00
308,"Clon Brugh, The Wood, Aikens Village, Stepaside, Dublin 18",1800, Dublin 18,2,900.00
309,"Gracepark Manor, Drumcondra, Dublin 9",1800, Dublin 9,2,900.00
310,"Applewood Avenue East, Swords, Co. Dublin",1700, Co. Dublin,2,850.00
311,"The Westmoreland, Grand Canal Dock, Dublin 4",2350, Dublin 4,2,1175.00
312,"Venetian Hall, Killester, Dublin 5",1600, Dublin 5,2,800.00
313,"Temple Court, Northwood, Santry, Dublin 9",1800, Dublin 9,2,900.00
314,"Burnell Court, Northern cross, Malahide road, Malahide, Co. Dublin",1364, Co. Dublin,2,682.00
315,"Fernleigh Grange, Castleknock, Dublin 15",1400, Dublin 15,2,700.00
316,"Penthouse at The Sacra, Tassagard, Saggart, Co. Dublin",2750, Co. Dublin,3,916.67
317,"Stationcourt Park, Coolmine, Dublin 15",1800, Dublin 15,3,600.00
318,"Boyne Court, Harold's Cross, Dublin 6",1800, Dublin 6,1,1800.00
319,"The Ramparts, Cabinteely, Cabinteely, Dublin 18",1700, Dublin 18,2,850.00
320,"3 Carmanhall Court, Sandyford, Dublin 18, Sandyford, Dublin 18",2000, Dublin 18,2,1000.00
321,"Turnstone, Thornwood, Booterstown Avenue, Booterstown, Co. Dublin",2500, Co. Dublin,2,1250.00
322,"Aikens Village, Sandyford, Dublin 18",1800, Dublin 18,2,900.00
323,"Grand Canal, Dublin 2",1950, Dublin 2,1,1950.00
324,"150 Wyckham Point, Dundrum, Dublin 14",2200, Dublin 14,2,1100.00
325,"Bow Bridge Place, Kilmainham, Dublin 8",3500, Dublin 8,4,875.00
326,"De Vesci Court, Monkstown, Co. Dublin",1744, Co. Dublin,2,872.00
327,"Belville, Ailesbury Close, Donnybrook, Dublin 4",1850, Dublin 4,1,1850.00
328,"69 Belgrove Park, Mt.Prospect Park, Clontarf, Dublin 3",1664, Dublin 3,2,832.00
329,"83 The Oaks, Rockfield, Dundrum, Dublin 16",1950, Dublin 16,2,975.00
330,"Elmwood Avenue, Ranelagh, Ranelagh, Dublin 6",4000, Dublin 6,5,800.00
331,"Herbert Park, The Oaks, Ballsbridge, Dublin 4",1440, Dublin 4,1,1440.00
332,"Rockview, Sandyford, Dublin 18",1650, Dublin 18,2,825.00
333,"Corr Castle, Howth, Dublin 13",1800, Dublin 13,2,900.00
334,"Radcliff, Sutton, Dublin 13",1700, Dublin 13,2,850.00
335,"Shieling Square, Raheny, Dublin 5",2150, Dublin 5,2,1075.00
336,"Laurel, Hazeldene, Ballsbridge, Dublin 4",2500, Dublin 4,2,1250.00
337,"Ros Mor View, Knocklyon, Dublin 16",1800, Dublin 16,2,900.00
338,"75 Duplex Shieling Square, Raheny, Dublin 5",2850, Dublin 5,2,1425.00
339,"The Links, Elm Park, Merrion Road, Dublin 4",2250, Dublin 4,2,1125.00
340,"Castleforbes Square, IFSC, Dublin 1",2200, Dublin 1,2,1100.00
341,"Knocknagow, greenville road, Blackrock, Co. Dublin",1800, Co. Dublin,2,900.00
342,"Highfield Road, Rathgar, Rathgar, Dublin 6",2000, Dublin 6,2,1000.00
343,"1 The Pierre, Victoria Terrace, Dun Laoghaire, Co., Dun Laoghaire, Co. Dublin",1700, Co. Dublin,1,1700.00
344,"46 The Crescent, Ongar, Dublin 15",1200, Dublin 15,1,1200.00
345,"31 The Mills, Castleknock, Dublin 15",1500, Dublin 15,2,750.00
346,"Apartment 14 Wingfield, Stepaside, Dublin 18",1750, Dublin 18,1,1750.00
347,"Loreto Abbey, Grange Road, Rathfarnham, Dublin 14",1900, Dublin 14,2,950.00
348,"Warrington Place, Dublin 2",4500, Dublin 2,2,2250.00
349,"Iveagh Court, Dublin 2",4050, Dublin 2,2,2025.00
350,"Leeson Court, Dublin 4",3600, Dublin 4,2,1800.00
351,"Leeson Street, Dublin 2",4250, Dublin 2,2,2125.00
352,"Grand Canal Square, Dublin 2",3450, Dublin 2,1,3450.00
353,"The Gasworks, Dublin 4",4250, Dublin 4,2,2125.00
354,"Iveagh Court, Dublin 2",4200, Dublin 2,2,2100.00
355,"Leeson Street, Dublin 2",4500, Dublin 2,2,2250.00
356,"Millennium Tower, Grand Canal Dock, Dublin 2",4000, Dublin 2,2,2000.00
357,"Leeson Street, Dublin 2",3450, Dublin 2,1,3450.00
358,"Lower Baggot Street, Dublin 2",4200, Dublin 2,2,2100.00
359,"Leeson Street, Dublin 2",3900, Dublin 2,1,3900.00
360,"Hanover Quay, Grand Canal Dock, Dublin 2",4350, Dublin 2,2,2175.00
361,"Lad Lane, Baggot Street, Dublin 2",4200, Dublin 2,2,2100.00
362,"Grand Canal Square, Grand Canal Dock, Dublin 2",4200, Dublin 2,2,2100.00
363,"Leeson Street, Dublin 2",4250, Dublin 2,2,2125.00
364,"Grand Canal Quay, Grand Canal Dock, Dublin 2",4200, Dublin 2,2,2100.00
365,"Leeson Street, Dublin 4",3450, Dublin 4,1,3450.00
366,"Gasworks, Grand Canal Dock, Dublin 2",3900, Dublin 2,1,3900.00
367,"Grand Canal Square, Dublin 2",4200, Dublin 2,2,2100.00
368,"Grand Canal Square, Grand Canal Dock, Dublin 2",4000, Dublin 2,2,2000.00
369,"Grand Canal Dock, Dublin 2",4250, Dublin 2,2,2125.00
370,"Bridge Street, Grand Canal Dock, Dublin 4",4350, Dublin 4,2,2175.00
371,"Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2,2,2125.00
372,"Iveagh Court, Dublin 2",4050, Dublin 2,2,2025.00
373,"Grand Canal Square, Grand Canal Dock, Dublin 2",3450, Dublin 2,1,3450.00
374,"Grand Canal Square, Dublin 2",4350, Dublin 2,2,2175.00
375,"Grand Canal Square, Dublin 2",4250, Dublin 2,2,2125.00
376,"Grand Canal Square, Dublin 2",3450, Dublin 2,1,3450.00
377,"Leeson Street, Dublin 2",3450, Dublin 2,1,3450.00
378,"Grand Canal Square, Dublin 2",4000, Dublin 2,2,2000.00
379,"Hanover Quay, Grand Canal Dock, Dublin 2",4250, Dublin 2,2,2125.00
380,"Leeson Street, Dublin 2",3750, Dublin 2,1,3750.00
381,"Bridge Street, Grand Canal Dock, Dublin 4",3900, Dublin 4,1,3900.00
382,"Grand Canal Square, Grand Canal Dock, Dublin 2",3400, Dublin 2,1,3400.00
383,"Leeson Street, Dublin 2",4250, Dublin 2,2,2125.00
384,"Gallery Quay, Grand Canal Dock, Dublin 2",3450, Dublin 2,1,3450.00
385,"Grand Canal Square, Grand Canal Dock, Dublin 2",3450, Dublin 2,1,3450.00
386,"Millennium Tower, Grand Canal Dock, Dublin 2",4000, Dublin 2,2,2000.00
387,"Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2,2,2125.00
388,"Leeson Street, Dublin 2",3450, Dublin 2,1,3450.00
389,"Grand Canal Dock, Dublin 2",3450, Dublin 2,1,3450.00
390,"Leeson Street, Dublin 2",3450, Dublin 2,1,3450.00
391,"18 Lower Baggot Street, Dublin 2",4200, Dublin 2,2,2100.00
392,"Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2,2,2125.00
393,"Lad Lane, Dublin 2",4200, Dublin 2,2,2100.00
394,"Lad Lane, Dublin 2",4200, Dublin 2,2,2100.00
395,"Leeson Street, Dublin 2",3900, Dublin 2,1,3900.00
396,"Leeson Street, Dublin 2",4500, Dublin 2,2,2250.00
397,"Ballsbridge Woods, Shelbourne Road, Ballsbridge, Dublin 4",3900, Dublin 4,1,3900.00
398,"Pembroke Square, Grand Canal Dock, Dublin 4",4200, Dublin 4,2,2100.00
399,"Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2,2,2125.00
400,"Leeson Street, Dublin 2",3450, Dublin 2,1,3450.00
401,"The Gasworks, Dublin 4",4250, Dublin 4,2,2125.00
402,"Leeson Street, Dublin 2",4250, Dublin 2,2,2125.00
403,"The Gasworks, Dublin 4",4250, Dublin 4,2,2125.00
404,"Grand Canal Square, Dublin 2",4250, Dublin 2,2,2125.00
405,"Grand Canal Square, Dublin 2",4250, Dublin 2,2,2125.00
406,"Lad Lane, Baggot Street, Dublin 2",4200, Dublin 2,1,4200.00
407,"Burton House, Custom House Square, Mayor St. Lower, IFSC, Dublin 1",3150, Dublin 1,1,3150.00
408,"Leeson Street, Dublin 2",3450, Dublin 2,1,3450.00
409,"Grand Canal Square, Dublin 2",4250, Dublin 2,2,2125.00
410,"Fairview Ave Lwr, Fairview, Dublin 3",2000, Dublin 3,2,1000.00
411,"Woodleigh Ash, Rathgar, Dublin 6",1850, Dublin 6,1,1850.00
412,"Green Isle Court, Clondalkin, Dublin 22",1400, Dublin 22,2,700.00
413,"Customs House Harbour, Dublin 1",2500, Dublin 1,2,1250.00
414,"South Lotts Road, Dublin 4",2200, Dublin 4,2,1100.00
415,"The Weir, Chapelizod, Dublin 20",1700, Dublin 20,2,850.00
416,"Cedar Hall Milltown Road, Milltown, Dublin 6",2250, Dublin 6,2,1125.00
417,"Apt. 28 Hanover Riverside, Sir John Rogerson's Qu, Dublin 2",3250, Dublin 2,2,1625.00
418,"Merrion Street, Dublin 2",8850, Dublin 2,2,4425.00
419,"37 St Anns, Ailesbury Road, Dublin 4",3600, Dublin 4,2,1800.00
420,"12 Joyce Hall, Carrickmines Avenue, Carrickmines W, Foxrock, Dublin 18",3900, Dublin 18,3,1300.00
421,"HSQ, St. Johns Rd West, Kilmainham, Dublin 8",2173, Dublin 8,2,1086.50
422,"(1) Elmfield, Ballyogan Road, Leopardstown, Dublin 18",1742, Dublin 18,1,1742.00
423,"St Catherines Church, Bridgefoot Street, Dublin 8",1617, Dublin 8,1,1617.00
424,"Kirkpatrick House, Spencer Dock, IFSC, Dublin 1",4635, Dublin 1,3,1545.00
425,"Serviced Apartments in Malahide, Malahide, Co. Dublin",3360, Co. Dublin,2,1680.00
426,"(3) Elmfield, Ballyogan Road, Leopardstown, Dublin 18",2496, Dublin 18,3,832.00
427,"8 Ramileh Close, Milltown, Dublin 6",1060, Dublin 6,1,1060.00
428,"Castle Lawns, Kilgobbin Wood, Sandyford, Dublin 18",2200, Dublin 18,3,733.33
429,"Apt. 2, 191 Clonliffe Road, Drumcondra, Dublin 3",1490, Dublin 3,1,1490.00
430,"Kingram Place, Off Fitzwilliam Place, Dublin 2",1700, Dublin 2,2,850.00
431,"Lansdowne Hall, Inchicore, Dublin 8",1750, Dublin 8,2,875.00
432,"Donnybrook Castle, Donnybrook, Dublin 4",2074, Dublin 4,2,1037.00
433,"Airfield Court, Donnybrook, Dublin 4",2150, Dublin 4,2,1075.00
434,"Wyckham Place, Dundrum, Dublin 16",1800, Dublin 16,2,900.00
435,"Ballsbridge Gardens, Ballsbridge, Dublin 4",2295, Dublin 4,2,1147.50
436,"Smithfield Towers, Smithfield Market, Smithfield, Dublin 7",3900, Dublin 7,3,1300.00
437,"Old bridge road, Templeogue, Dublin 6w",6000, Dublin 6w,6,1000.00
438,"30 Dorset Street, Dublin 1",2200, Dublin 1,4,550.00
439,"Custom House Square, Dublin 1, Dublin 1",1850, Dublin 1,1,1850.00
440,"Emorville Avenue, Dublin 8",1350, Dublin 8,1,1350.00
441,"Merton Hall, Mount Saint Annes, Milltown, Dublin 6",2000, Dublin 6,2,1000.00
442,"Belfield Court, Stillorgan Road, Donnybrook, Dubli, Dublin 4",2000, Dublin 4,2,1000.00
443,"1 Cruise Park Square, Tyrrelstown, Dublin 15",1500, Dublin 15,2,750.00
444,"Rockview, Simonsridge, Sandyford, Dublin 18",1800, Dublin 18,2,900.00
445,"Willow Lodge, Castleknock, Dublin 15",2113, Dublin 15,2,1056.50
446,"Collegefort, Castleknock, Dublin 15",1700, Dublin 15,3,566.67
447,"Convent Hall, Mount Saint Annes, Milltown, Dublin 6",1895, Dublin 6,1,1895.00
448,"Temple Hall, Mount Saint Anne's, Milltown, Dublin 6",2600, Dublin 6,2,1300.00
449,"Mount Saint Annes, Milltown, Dublin 6",2600, Dublin 6,2,1300.00
450,"Richmond Hall, Mount Saint Anne's, Milltown, Milltown, Dublin 6",1872, Dublin 6,1,1872.00
451,"Milltown Hall, Milltown, Dublin 6",2392, Dublin 6,2,1196.00
452,"Joyce Hall, Foxrock, Dublin 18",2800, Dublin 18,2,1400.00
453,"Mount Saint Annes, Milltown, Dublin 6",2600, Dublin 6,2,1300.00
454,"Joyce Hall, Carrickmines Wood, Foxrock, Dublin 18",2800, Dublin 18,2,1400.00
455,"Sandyford view - beside parade of local shops, Sandyford, Dublin 18",2000, Dublin 18,3,666.67
456,"Greenfield Manor, beside RTE & UCD, Donnybrook, Dublin 4",2995, Dublin 4,3,998.33
