Apartment Index,Address,Price,County,Room,Approx price per room
131,"27 Cedarhurst Road, Phoenix Park Racecourse, Castleknock, Dublin 15",1800, Dublin 15,2,900.00
132,"The Ramparts, Cabinteely, Cabinteely, Dublin 18",1800, Dublin 18,2,900.00
133,"58 Serpentine Avenue, Ballsbridge, Dublin 4",2250, Dublin 4,2,1125.00
134,"Pearse Street 107, Hanover Quay, Dublin 2",2000, Dublin 2,1,2000.00
135,"Pembroke Square, Grand Canal Street Upper, Grand Canal Dock, Dublin 4",3300, Dublin 4,3,1100.00
136,"181 Bellevue, Islandbridge, Dublin 8",2000, Dublin 8,2,1000.00
137,"Wellington Road, Ballsbridge, Dublin 4",3500, Dublin 4,2,1750.00
138,"Kingram Place, Off Fitzwilliam Place, Dublin 2",1700, Dublin 2,2,850.00
139,"Danesfort, Castle Avenue, Clontarf, Dublin 3",2000, Dublin 3,2,1000.00
140,"Collegefort, Castleknock, Dublin 15",1700, Dublin 15,3,566.67
141,"Collegefort, Castleknock, Dublin 15",1700, Dublin 15,3,566.67
142,"clarion quay bl 5, Dublin 1",2300, Dublin 1,1,2300.00
143,"18-21 Mount Street, Lower Mount St., Dublin 2",4500, Dublin 2,2,2250.00
144,"Terenure Road North 39, Rathgar, Dublin 6",1250, Dublin 6,1,1250.00
145,"Highfield Road, Rathgar, Rathgar, Dublin 6",2000, Dublin 6,2,1000.00
146,"Knocknagow, greenville road, Blackrock, Co. Dublin",1800, Co. Dublin,2,900.00
147,"Ballsbridge court, serpentine Avenue, Ballsbridge, Dublin 4",1800, Dublin 4,1,1800.00
148,"Bloomfield Avenue (Ref:1003), Portobello, Dublin 8",1400, Dublin 8,1,1400.00
149,"Fortfield Court, Fortfield Road, Terenure, Dublin 6w",1430, Dublin 6w,1,1430.00
150,"Turnstone, Thornwood, Booterstown Avenue, Booterstown, Co. Dublin",2500, Co. Dublin,2,1250.00
151,"Hanover Dock, Grand Canal Dock, Dublin 2",2750, Dublin 2,2,1375.00
152,"The Waterside, Charlotte Quay, Ringsend, Dublin 4",2180, Dublin 4,2,1090.00
153,"1 Blackhorse Downs, Dublin 7",1600, Dublin 7,2,800.00
154,"South Dock Road, Grand Canal Dock, Dublin 2",3200, Dublin 2,1,3200.00
155,"Merrion Street, Dublin 2",8850, Dublin 2,2,4425.00
156,"12 Joyce Hall, Carrickmines Avenue, Carrickmines W, Foxrock, Dublin 18",3900, Dublin 18,3,1300.00
157,"Wynnsward Park, Clonskeagh, Dublin 14",1500, Dublin 14,2,750.00
158,"37 St Anns, Ailesbury Road, Dublin 4",3600, Dublin 4,2,1800.00
159,"Boyne Court, Harold's Cross, Dublin 6",1800, Dublin 6,1,1800.00
160,"Timber Mills, Artane, Dublin 5",1550, Dublin 5,2,775.00
161,"Fortunes Walk, Citypark, Citywest, Co. Dublin",2200, Co. Dublin,3,733.33
162,"Bayview Avenue, North Strand, Dublin 3",1650, Dublin 3,1,1650.00
163,"Donnybrook Castle, Donnybrook, Dublin 4",2074, Dublin 4,2,1037.00
164,"Cubes 6, Beacon South Quarter, Sandyford, Dublin 18",2400, Dublin 18,2,1200.00
165,"Cubes 6, Beacon South Quarter, Sandyford, Dublin 18",2000, Dublin 18,2,1000.00
166,"The Newman, The Court, Killiney, Killiney, Co. Dublin",3000, Co. Dublin,2,1500.00
167,"One Beacon, Beacon Hotel, Sandyford, Dublin 18",2500, Dublin 18,2,1250.00
168,"One Beacon, Beacon Hotel, Sandyford, Dublin 18",2500, Dublin 18,2,1250.00
169,"Cubes 5, Beacon South Quarter, Sandyford, Dublin 18",2000, Dublin 18,2,1000.00
170,"Batchelors Walk Apartments, Dublin 2",2500, Dublin 2,1,2500.00
171,"Killiney Court Apartments, Killiney, Co. Dublin",3500, Co. Dublin,2,1750.00
172,"Killiney Court Apartments, Station Road, Killiney, Co. Dublin",3500, Co. Dublin,3,1166.67
173,"Cairnbrook Manor, Carrickmines, Dublin 18",2500, Dublin 18,2,1250.00
174,"Killiney Court, Killiney Bay, Killiney, Co. Dublin",3500, Co. Dublin,2,1750.00
175,"dame street, Dublin 2",2300, Dublin 2,1,2300.00
176,"169 171 James's street, Dublin 8",1600, Dublin 8,1,1600.00
177,"Terenure road east, Rathgar, Dublin 6",1600, Dublin 6,1,1600.00
178,"Spencer Dock, North Wall Quay, Dublin 1, IFSC, Dublin 1",2600, Dublin 1,1,2600.00
179,"Shelbourne Court, Ballsbridge, Dublin 4",3120, Dublin 4,2,1560.00
180,"4857, North Circular Road, Dublin 1",1500, Dublin 1,2,750.00
181,"Mountjoy Square, Dublin 1",1300, Dublin 1,1,1300.00
182,"Wexford Street, Dublin 2",2300, Dublin 2,2,1150.00
183,"Kimmage Road West, Kimmage, Dublin 12",2395, Dublin 12,3,798.33
184,"Chelmsford Lane, Ranelagh, Dublin 6",2200, Dublin 6,3,733.33
185,"mayor street, IFSC, Dublin 1",1950, Dublin 1,1,1950.00
186,"8 Lynton Court, Ballsbridge, Dublin 4",3640, Dublin 4,4,910.00
187,"66 The Birch, Riversdale, Dundrum, Dublin 14",1850, Dublin 14,2,925.00
188,"8 esker meadow green, Lucan, Dublin 22",1200, Dublin 22,1,1200.00
189,"4 Millstream, The Links, Portmarnock, Portmarnock, Co. Dublin",1650, Co. Dublin,2,825.00
190,"Rosebank Place, Clondalkin, Dublin 22",1400, Dublin 22,1,1400.00
191,"Wyckham Place, Dundrum, Dublin 14",1975, Dublin 14,2,987.50
192,"Seamount, Stillorgan, Co. Dublin",2300, Co. Dublin,2,1150.00
193,"HSQ, St. Johns Rd West, Kilmainham, Dublin 8",2173, Dublin 8,2,1086.50
194,"(1) Elmfield, Ballyogan Road, Leopardstown, Dublin 18",1742, Dublin 18,1,1742.00
195,"St Catherines Church, Bridgefoot Street, Dublin 8",1617, Dublin 8,1,1617.00
196,"The Shrewsbury, Donnybrook Castle, Donnybrook, Dublin 4",2200, Dublin 4,2,1100.00
197,"Kirkpatrick House, Spencer Dock, IFSC, Dublin 1",4635, Dublin 1,3,1545.00
198,"(3) Elmfield, Ballyogan Road, Leopardstown, Dublin 18",2496, Dublin 18,3,832.00
199,"208 The links, Elm Park, Merrion, Dublin 4",2300, Dublin 4,2,1150.00
200,"Finsbury House 79-81 Pembroke Road, Ballsbridge, Dublin 4",2600, Dublin 4,2,1300.00
201,"Killiney Towers, Killiney, Co. Dublin",2000, Co. Dublin,2,1000.00
202,"The View, Carrickmines Manor, Carrickmines, Dublin 18",2000, Dublin 18,2,1000.00
203,"The Birch, Riversdale, Dundrum, Dublin 14",1310, Dublin 14,2,655.00
204,"69 Belgrove Park, Mt.Prospect Park, Clontarf, Dublin 3",1664, Dublin 3,2,832.00
205,"Marino Cresent, Clontarf, Dublin 3",1750, Dublin 3,2,875.00
206,"Adelaide Road, Dublin 2",2800, Dublin 2,2,1400.00
207,"Annesley Bridge Road, North Strand, Dublin 3",1300, Dublin 3,1,1300.00
208,"Adelaide Road, Dublin 2",2200, Dublin 2,1,2200.00
209,"Marino Cresent, Clontarf, Dublin 3",1500, Dublin 3,1,1500.00
210,"Grosvenor Square, Rathmines, Dublin 6",1400, Dublin 6,1,1400.00
211,"Rathgar Road, Rathmines, Dublin 6",1500, Dublin 6,1,1500.00
212,"Castledawson, Sion Hill, Rock Road, Blackrock, Co. Dublin",1700, Co. Dublin,2,850.00
213,"The Charter, Santry Cross, Ballymun, Dublin 9",2000, Dublin 9,2,1000.00
214,"Belfield Court, Stillorgan Road, Donnybrook, Dubli, Dublin 4",2000, Dublin 4,2,1000.00
215,"Temple Court, Northwood, Santry, Dublin 9",1800, Dublin 9,2,900.00
216,"Charles Street Great, Dublin 1",1400, Dublin 1,1,1400.00
217,"Charles Street Great, Dublin 1",2300, Dublin 1,3,766.67
218,"23 Adelaide Street, Dun Laoghaire, Co. Dublin",1248, Co. Dublin,2,624.00
219,"ST Johns Well Way Kilmainham Road, Kilmainham, Dublin 8",2200, Dublin 8,2,1100.00
220,"Annagh Court, Blanchardstown, Dublin 15",1950, Dublin 15,3,650.00
221,"Sandyford View, Sandyford, Dublin 18",1600, Dublin 18,2,800.00
222,"Mountbrook, Booterstown, Co. Dublin",2200, Co. Dublin,2,1100.00
223,"Airfield Manor, Donnybrook, Dublin 4",2000, Dublin 4,2,1000.00
224,"1 BED Priorsgate, Greenhills Road, Tallaght, Dublin 24",1172, Dublin 24,1,1172.00
225,"Bracken Hill, Blackglen Road, Sandyford, Dublin 18",2300, Dublin 18,1,2300.00
226,"Brennanstown Square, Cabinteely, Dublin 18",2400, Dublin 18,2,1200.00
227,"OCallaghan Court, Grand Canal Dock, Dublin 2",2250, Dublin 2,1,2250.00
228,"Fitzwilliam Place, Dublin 2",3000, Dublin 2,2,1500.00
229,"Dunluce, Anglesea Road, Ballsbridge, Dublin 4",3250, Dublin 4,2,1625.00
230,"Francis Street, Dublin 8",2500, Dublin 8,2,1250.00
231,"Harold's Cross Road, Harold's Cross, Dublin 6w",2000, Dublin 6w,2,1000.00
232,"College View, Ballymun, Dublin 9",1600, Dublin 9,2,800.00
233,"31 Mount Andrew Rise, Lucan, Co. Dublin",1990, Co. Dublin,2,995.00
234,"Castle Lawns, Kilgobbin Wood, Sandyford, Dublin 18",2200, Dublin 18,3,733.33
235,"Apt. 2, 191 Clonliffe Road, Drumcondra, Dublin 3",1490, Dublin 3,1,1490.00
236,"Rathborne Way, Ashtown, Dublin 7",1291, Dublin 7,1,1291.00
237,"Hanover Quay, The Waterfront, Grand Canal Dock, Dublin 2",4800, Dublin 2,2,2400.00
238,"The Dickens, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3810, Dublin 4,1,3810.00
239,"The Poolbeg, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3600, Dublin 4,1,3600.00
240,"The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",3600, Dublin 4,1,3600.00
241,"Warrington Place, Dublin 2, Ballsbridge, Dublin 4",3600, Dublin 4,1,3600.00
242,"The Argyle, Custom House Quay, IFSC, Dublin 1",3600, Dublin 1,1,3600.00
243,"William Bligh, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3400, Dublin 4,1,3400.00
244,"The Sweepstakes, Ballsbridge, Ballsbridge, Dublin 4",3640, Dublin 4,2,1820.00
245,"William Bligh, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3600, Dublin 4,1,3600.00
246,"The Hibernian,The Gasworks, Barrow Street, Ringsend, Dublin 4",3390, Dublin 4,1,3390.00
247,"The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",2700, Dublin 4,2,1350.00
248,"Hanover Riverside, Sir Rogerson's Quay, Dublin 2, Grand Canal Dock, Dublin 2",3810, Dublin 2,1,3810.00
249,"Longboat Quay, Sir Rogeron's Quay, Grand Canal Dock, Dublin 2",4200, Dublin 2,1,4200.00
250,"The Hibernian,The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3600, Dublin 4,1,3600.00
251,"The Hibernian,The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3810, Dublin 4,1,3810.00
252,"Upper Leeson Street, Dublin 4",3800, Dublin 4,1,3800.00
253,"Gallery Quay, Grand Canal Quay, Grand Canal Dock, Dublin 2",4500, Dublin 2,2,2250.00
254,"The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",3600, Dublin 4,1,3600.00
255,"William Bligh, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3400, Dublin 4,1,3400.00
256,"The Hibernian,The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3390, Dublin 4,1,3390.00
257,"The Alliance, The Gasworks, South Lotts Road, Ballsbridge, Dublin 4",4500, Dublin 4,2,2250.00
258,"The Poolbeg, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3810, Dublin 4,1,3810.00
259,"The Clayton, The Gasworks, Barrow Street, Ballsbridge, Dublin 4",3390, Dublin 4,1,3390.00
260,"The Hibernian,The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3390, Dublin 4,1,3390.00
261,"The Poolbeg, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3810, Dublin 4,1,3810.00
262,"The Hibernian,The Gasworks, Barrow Street, Ringsend, Dublin 4",3390, Dublin 4,1,3390.00
263,"Herbert Park Lane, The Pines, Ballsbridge, Dublin 4",3600, Dublin 4,2,1800.00
264,"Mount Argus Square, Harold's Cross, Dublin 6w",1800, Dublin 6w,2,900.00
265,"25 Richmond Square, Morning Star avenue, Smithfield, Dublin 7",2000, Dublin 7,2,1000.00
266,"Collins Square, Benburb Street, Dublin 7",2100, Dublin 7,2,1050.00
267,"The Tramyard, Inchicore, Dublin 8",1775, Dublin 8,2,887.50
268,"Madison Court, Grattan Street, Dublin 2",2400, Dublin 2,2,1200.00
269,"El Greco, St James Court, Ballsbridge, Dublin 4",1750, Dublin 4,1,1750.00
270,"Shrewsbury Square, Sandymount Avenue, Ballsbridge, Dublin 4",3250, Dublin 4,2,1625.00
271,"Greenfield Manor, beside RTE & UCD, Donnybrook, Dublin 4",2995, Dublin 4,3,998.33
272,"214 The Distillery, Distillery Road, Fairview, Dublin 3",1950, Dublin 3,2,975.00
273,"Apt 25 Cherry Lodge Farmleigh, Castleknock, Dublin 15",1450, Dublin 15,1,1450.00
274,"Prussia Street, Stoneybatter, Dublin 7",1500, Dublin 7,1,1500.00
275,"Highfield Manor, Highfield Road, Rathgar, Dublin 6",2200, Dublin 6,2,1100.00
276,"Bridge Court, Lower Mount Street, Dublin 2",2000, Dublin 2,2,1000.00
277,"Elgin House, Ballsbridge Court, Serpentine Avenue, Ballsbridge, Dublin 4",2000, Dublin 4,2,1000.00
278,"Cedar Hall Milltown Road, Milltown, Dublin 6",2250, Dublin 6,2,1125.00
279,"1 Bedroom Apartment, Island Key, East Wall, Dublin 3",1600, Dublin 3,1,1600.00
280,"Simmonscourt Square, Ballsbridge, Dublin 4",2200, Dublin 4,2,1100.00
281,"Ardoyne House, Off Pembroke Park, Ballsbridge, Dublin 4",2500, Dublin 4,2,1250.00
282,"71 Cluain Shee, Sandyford, Dublin 18",1600, Dublin 18,2,800.00
283,"Harold's Cross Road, Harold's Cross, Dublin 6w",1600, Dublin 6w,1,1600.00
284,"Elmfield Court, Ninth Lock Road, Clondalkin, Dublin 22",1950, Dublin 22,2,975.00
285,"Rathgar, Rathgar, Dublin 6",1650, Dublin 6,1,1650.00
286,"Apt. 28 Hanover Riverside, Sir John Rogerson's Qu, Dublin 2",3250, Dublin 2,2,1625.00
287,"Courtney House Appian Way, Dublin 4",1700, Dublin 4,1,1700.00
288,"Richmond Street North, Dublin 1",1300, Dublin 1,1,1300.00
289,"Hawthorn . Bird Ave, Clonskeagh, Dublin 14",2750, Dublin 14,3,916.67
290,"Merchamp, Seafield Road, Clontarf, Dublin 3",1427, Dublin 3,2,713.50
291,"8 Dunlin House House, Red Court Oaks, Seafield Roa, Clontarf, Dublin 3",1850, Dublin 3,2,925.00
292,"The Water Rill, Waterside, Co Dublin, Malahide, Co. Dublin",1500, Co. Dublin,2,750.00
293,"Baileys court, Baileys Row, Dublin 1",2000, Dublin 1,2,1000.00
294,"116 Baggot Court, Dublin 2",2400, Dublin 2,2,1200.00
295,"Brittas, Brittas, Co. Dublin",1150, Co. Dublin,1,1150.00
296,"Rathborne Court, Ashtown, Dublin 15",1900, Dublin 15,2,950.00
297,"North Circular Road, Dublin 1",2100, Dublin 1,3,700.00
298,"Adelaide Square, Dublin 2",3380, Dublin 2,2,1690.00
299,"Alexandra Walk, Dublin 2",3200, Dublin 2,2,1600.00
300,"Pembroke Row, Dublin 2",3520, Dublin 2,2,1760.00
301,"Alexandra Walk, Dublin 2",3200, Dublin 2,2,1600.00
302,"Pembroke Row, Dublin 2",3400, Dublin 2,2,1700.00
303,"Adelaide Square, Dublin 2",2600, Dublin 2,1,2600.00
304,"Alexandra Walk, Dublin 2",3400, Dublin 2,2,1700.00
305,"Alexandra Walk, Dublin 2",3740, Dublin 2,2,1870.00
306,"Adelaide Square, Dublin 2",3000, Dublin 2,1,3000.00
307,"Adelaide Square, Dublin 2",3200, Dublin 2,1,3200.00
308,"Adelaide Square, Dublin 2",2600, Dublin 2,1,2600.00
309,"Alexandra Walk, Dublin 2",3400, Dublin 2,1,3400.00
310,"Alexandra Walk, Dublin 2",3300, Dublin 2,2,1650.00
311,"Adelaide Square, Dublin 2",3240, Dublin 2,2,1620.00
312,"Alexandra Walk, Dublin 2",3740, Dublin 2,2,1870.00
313,"Pembroke Row, Dublin 2",2600, Dublin 2,2,1300.00
314,"Adelaide Square, Dublin 2",3996, Dublin 2,1,3996.00
315,"Adelaide Square, Dublin 2",3400, Dublin 2,2,1700.00
316,"Alexandra Walk, Dublin 2",3320, Dublin 2,1,3320.00
317,"Alexandra Walk, Dublin 2",3400, Dublin 2,1,3400.00
318,"Adelaide Square, Dublin 2",3240, Dublin 2,1,3240.00
319,"Adelaide Square, Dublin 2",3080, Dublin 2,1,3080.00
320,"Adelaide Square, Dublin 2",3380, Dublin 2,2,1690.00
321,"Alexandra Walk, Dublin 2",3600, Dublin 2,2,1800.00
322,"Adelaide Square Penthouse, Dublin 2",3600, Dublin 2,2,1800.00
323,"Adelaide Square Penthouse, Dublin 2",4100, Dublin 2,1,4100.00
324,"Pembroke Row, Dublin 2",3520, Dublin 2,2,1760.00
325,"Adelaide Square, Dublin 2",2880, Dublin 2,1,2880.00
326,"Adelaide Square Penthouse, Dublin 2",3800, Dublin 2,2,1900.00
327,"Adelaide Square, Dublin 2",2760, Dublin 2,1,2760.00
328,"Adelaide Square, Dublin 2",2400, Dublin 2,1,2400.00
329,"Adelaide Square Penthouse, Dublin 2",4800, Dublin 2,2,2400.00
330,"Adelaide Square, Dublin 2",3400, Dublin 2,2,1700.00
331,"Adelaide Square, Dublin 2",4200, Dublin 2,1,4200.00
332,"Adelaide Square, Dublin 2",3000, Dublin 2,1,3000.00
333,"Mayor Street Lower, Dublin 2, Dublin 2",2400, Dublin 2,1,2400.00
334,"Pembroke Row, Dublin 2",2880, Dublin 2,1,2880.00
335,"Adelaide Square, Dublin 2",2200, Dublin 2,1,2200.00
336,"Alexandra Walk, Dublin 2",3300, Dublin 2,2,1650.00
337,"Pembroke Row, Dublin 2",3480, Dublin 2,2,1740.00
338,"Gardiner Place, Dublin 1",2750, Dublin 1,2,1375.00
339,"(1) Tallaght Cross East, Tallaght, Dublin 24",1350, Dublin 24,1,1350.00
340,"Alexandra Walk, Off South Great George's Street, Dublin 2",2600, Dublin 2,1,2600.00
341,"The Aston Building, Aston Quay, Dublin 2",3360, Dublin 2,1,3360.00
342,"Alto Vetro, Grand Canal Square, Dublin 2",3560, Dublin 2,2,1780.00
343,"Grand Canal Dock, Grand Canal Square, Dublin 2",3560, Dublin 2,2,1780.00
344,"Beacon South Quarter, Sandyford, Dublin 18",3196, Dublin 18,2,1598.00
345,"Beacon South Quarter, Sandyford, Dublin 18",2796, Dublin 18,1,2796.00
346,"Grand Canal Dock, Grand Canal Square, Dublin 2",3560, Dublin 2,2,1780.00
347,"Alexandra Walk, Off South Great Georges Street, Dublin 2",3360, Dublin 2,2,1680.00
348,"The Aston Building, Aston Quay, Dublin 2",3600, Dublin 2,2,1800.00
349,"Alto Vetro, Grand Canal Square, Dublin 2",3560, Dublin 2,2,1780.00
350,"Hanover Dock, Grand Canal Square, Dublin 2",4400, Dublin 2,2,2200.00
351,"Hanover Dock, Hanover Quay, Dublin 2",3800, Dublin 2,1,3800.00
352,"Alexandra Walk, Whitefriar Street, Dublin 8",3360, Dublin 8,2,1680.00
353,"Shelbourne Road, Ballsbridge, Dublin 4",3880, Dublin 4,1,3880.00
354,"Hanover Dock, Hanover Quay, Dublin 2",4400, Dublin 2,2,2200.00
355,"Hanover Dock, Grand Canal Square, Dublin 2",3800, Dublin 2,1,3800.00
356,"Shelbourne Road, Ballsbridge, Dublin 4",4800, Dublin 4,2,2400.00
357,"Castleway, Off South Great George's Street, Dublin 2",3680, Dublin 2,2,1840.00
358,"Castleway, Golden Lane, Dublin 8",3680, Dublin 8,2,1840.00
359,"The Aston Building, Aston Quay, Dublin 2",3360, Dublin 2,1,3360.00
360,"The Aston Building, Aston Quay, Dublin 2",3600, Dublin 2,2,1800.00
361,"Alexandra Walk, Whitefriar Street, Dublin 8",3360, Dublin 8,2,1680.00
362,"Alto Vetro, Grand Canal Square, Dublin 2",3560, Dublin 2,2,1780.00
363,"The Aston Building, Aston Quay, Dublin 2",3600, Dublin 2,2,1800.00
364,"The Weir, 59 Orwell Park, Rathgar, Dublin 6",2950, Dublin 6,2,1475.00
365,"Applewood Village, Swords, Co. Dublin",1600, Co. Dublin,2,800.00
366,"3 Grove House, Maxwell Road, Rathmines, Dublin 6",1750, Dublin 6,2,875.00
367,"Wikeford Hall, Thornleigh Road, Swords, Co. Dublin",1700, Co. Dublin,2,850.00
368,"Alexandra Walk, Dublin 8",2350, Dublin 8,2,1175.00
369,"Bloomfield Park, Bloomfield Avenue, Donnybrook, Dublin 4",2390, Dublin 4,2,1195.00
370,"2 Church Mews, Church Gardens, Rathmines, Dublin 6",1333, Dublin 6,1,1333.00
371,"Castleforbes Square, IFSC, Dublin 1",2200, Dublin 1,2,1100.00
372,"Laurel, Hazeldene, Ballsbridge, Dublin 4",2500, Dublin 4,2,1250.00
373,"The Links, Elm Park, Merrion Road, Dublin 4",2250, Dublin 4,2,1125.00
374,"Ros Mor View, Knocklyon, Dublin 16",1800, Dublin 16,2,900.00
375,"75 Duplex Shieling Square, Raheny, Dublin 5",2850, Dublin 5,2,1425.00
376,"Shieling Square, Raheny, Dublin 5",2150, Dublin 5,2,1075.00
377,"Aranmore, Custom House Harbour, I.F.S.C, Dublin 1",2250, Dublin 1,2,1125.00
378,"Garville Avenue, Rathgar, Dublin 6",2000, Dublin 6,2,1000.00
379,"Ranelagh Village, Ranelagh, Dublin 6",3250, Dublin 6,2,1625.00
380,"Newmarket Square, Dublin 8",1200, Dublin 8,1,1200.00
381,"Wyckham Point, Dundrum, Dublin 14",1800, Dublin 14,1,1800.00
382,"Winter Garden, Pearse Street, Dublin 2",1695, Dublin 2,1,1695.00
383,"Customs House Harbour, Dublin 1",2500, Dublin 1,2,1250.00
384,"South Lotts Road, Dublin 4",2200, Dublin 4,2,1100.00
385,"The Oaks, Rockfield, Dundrum, Dublin 16",1900, Dublin 16,2,950.00
386,"Rockview, Simonsridge, Sandyford, Sandyford, Dublin 18",1800, Dublin 18,2,900.00
387,"Grande Central, Sandyford, Dublin 18",3220, Dublin 18,2,1610.00
388,"Baggot Rath Penthouse Apartment, Newbridge Avenue, Ballsbridge, Dublin 4",4508, Dublin 4,2,2254.00
389,"Baggot Rath 2BS4, Newbridge Avenue, Dublin 4",4200, Dublin 4,2,2100.00
390,"The Forum, Sandyford, Dublin 18",3220, Dublin 18,2,1610.00
391,"Baggot Rath 3BS5, Newbridge Avenue, Ballsbridge, Dublin 4",4620, Dublin 4,3,1540.00
392,"Ferncourt, Stepaside, Dublin 18",3360, Dublin 18,3,1120.00
393,"Galloping Green Stillorgan Co Dublin, Stillorgan, Co. Dublin",5600, Co. Dublin,3,1866.67
394,"Adelphi House, Dun Laoghaire, Co. Dublin",3600, Co. Dublin,2,1800.00
395,"The Cubes 3 Floor 4 Beacon South Quarter, Sandyford, Dublin 18",3920, Dublin 18,2,1960.00
396,"The Amber The Grange Brewery Road, Blackrock, Co. Dublin",3780, Co. Dublin,2,1890.00
397,"Ridge Hall Ballybrack, Glenageary, Co. Dublin",5600, Co. Dublin,3,1866.67
398,"Aikens Village, Sandyford, Dublin 18",2800, Dublin 18,2,1400.00
399,"144 blackhall square north Brunswick street dublin, Dublin 7",1800, Dublin 7,1,1800.00
400,"Custom House Square, Mayor Street Lower, IFSC, Dublin 1",2100, Dublin 1,2,1050.00
401,"Custom House Square, Mayor Street Lower, IFSC, Dublin 1",2100, Dublin 1,2,1050.00
402,"Manor Street, Stoneybatter, Dublin 7",1650, Dublin 7,2,825.00
403,"Greenlea Place, Terenure Road West, Terenure, Dublin 6w",1450, Dublin 6w,1,1450.00
404,"Amiens Square, Corner Of Amiens Street & Talbot St, Dublin 1",1400, Dublin 1,1,1400.00
405,"Carrigmore Crescent, Citywest, Co. Dublin",1400, Co. Dublin,1,1400.00
406,"The Weir, Chapelizod, Dublin 20",1700, Dublin 20,2,850.00
407,"Westend Gate, Tallaght, Dublin 24",1250, Dublin 24,1,1250.00
408,"30 Dorset Street, Dublin 1",2200, Dublin 1,4,550.00
409,"Custom House Square, Dublin 1, Dublin 1",1850, Dublin 1,1,1850.00
410,"Merrion Court, Sydney Parade Avenue, Ballsbridge, Sandymount, Dublin 4",2288, Dublin 4,2,1144.00
411,"Alexandra Place, East Road, East Wall, Dublin 3",2400, Dublin 3,3,800.00
412,"Alexandra Place, East Road, Dublin 1",2400, Dublin 1,3,800.00
413,"Old Quay Terrace, Strand Road, Sutton, Dublin 13",1853, Dublin 13,2,926.50
414,"Southmede, Ballinteer Road, Dundrum, Dublin 16",2000, Dublin 16,2,1000.00
415,"Francis Street, Christchurch, Dublin 8",2000, Dublin 8,2,1000.00
416,"Esker Manor, Lucan, Co. Dublin",1460, Co. Dublin,2,730.00
417,"Fernley Court, Long Lane, Dublin 8",1500, Dublin 8,1,1500.00
418,"Amiens Square Amiens Street, Dublin 1",1575, Dublin 1,1,1575.00
419,"Summer Street North, Dublin 1",1300, Dublin 1,1,1300.00
420,"Mountjoy Square, Dublin 1",2200, Dublin 1,3,733.33
421,"Airfield Court, Donnybrook, Dublin 4",2150, Dublin 4,2,1075.00
422,"Wyckham Place, Dundrum, Dublin 16",1800, Dublin 16,2,900.00
423,"64 Drumcondra Road Upper, Drumcondra, Dublin 9",2250, Dublin 9,3,750.00
424,"The Pines, Herbert Park Lane Apartments, Ballsbridge, Dublin 4",2600, Dublin 4,2,1300.00
425,"Shrewsbury Park, Ballsbridge, Dublin 4",4100, Dublin 4,2,2050.00
426,"Vico Rock, Sorrento Road, Dalkey, Co. Dublin",3500, Co. Dublin,2,1750.00
427,"Penthouse The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3900, Dublin 4,2,1950.00
428,"Eyre Court, Ballyemunduff, Stepaside, Dublin 18",1500, Dublin 18,2,750.00
429,"Penthouse The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3500, Dublin 4,2,1750.00
430,"Clon Brugh, The Wood, Aikens Village, Stepaside, Dublin 18",1800, Dublin 18,2,900.00
431,"The Tramyard, Inchicore, Dublin 8",1493, Dublin 8,2,746.50
432,"Achill Square, Waterville, Blanchardstown, Dublin 15",1700, Dublin 15,2,850.00
433,"32 Finglas Road, Finglas, Dublin 11",1200, Dublin 11,1,1200.00
434,"The Granary, Dublin 8",1716, Dublin 8,2,858.00
435,"Lanesborough Mews, Finglas, Dublin 11",1300, Dublin 11,1,1300.00
436,"Kiltipper Gate, Tallaght, Dublin 24",1625, Dublin 24,2,812.50
437,"Granny Apartment, Redgap, Rathcoole, Co. Dublin",1200, Co. Dublin,2,600.00
438,"Rivervale, Ashtown, Dublin 15",1700, Dublin 15,2,850.00
439,"Cedarbrook Avenue, Park West, Dublin 12",1875, Dublin 12,2,937.50
440,"Whatley Hall, Archers Wood, Clonee, Dublin 15",1600, Dublin 15,2,800.00
441,"Lanesborough Square, Finglas, Dublin 11",1800, Dublin 11,3,600.00
442,"Windmill Terrace, Clonsilla, Dublin 15",1400, Dublin 15,2,700.00
443,"Bantry Square, Waterville, Blanchardstown, Dublin 15",1700, Dublin 15,2,850.00
444,"Kilmore house, Spencer Dock, Dublin 1",2600, Dublin 1,2,1300.00
445,"Kilmore house, Spencer Dock, Dublin 1",2500, Dublin 1,2,1250.00
