Apartment Index,Address,Price,County,Room,Approx price per room
137,"Temple Gardens, Northwood, Santry, Dublin 9",2000, Dublin 9,2,1000.00
138,"Shelbourne Park, Dublin 4",2900, Dublin 4,3,966.67
139,"66 The Birch, Riversdale, Dundrum, Dublin 14",1850, Dublin 14,2,925.00
140,"Ashfield Road, Ranelagh, Dublin 6",1400, Dublin 6,2,700.00
141,"Hawthorn . Bird Ave, Clonskeagh, Dublin 14",2750, Dublin 14,3,916.67
142,"Bremore Pastures Way., Balbriggan, Co. Dublin",1450, Co. Dublin,2,725.00
143,"adj Terenure Royston Village, Kimmage, Dublin 12",1750, Dublin 12,2,875.00
144,"Royston Village Kimmage, Kimmage, Dublin 12",2295, Dublin 12,3,765.00
145,"Wexford Street, Dublin 2",2014, Dublin 2,2,1007.00
146,"Chelmsford Lane, Ranelagh, Dublin 6",2200, Dublin 6,3,733.33
147,"The Tramyard, Spa Road, Dublin 8",1500, Dublin 8,1,1500.00
148,"Danesfort, Castle Avenue, Clontarf, Dublin 3",1630, Dublin 3,2,815.00
149,"Winter Garden, Pearse Street, Dublin 2",1695, Dublin 2,1,1695.00
150,"Harcourt Mews, Camden Street, Dublin 2",2250, Dublin 2,1,2250.00
151,"25 The Park, Larch Hill, Santry, Dublin 9",1600, Dublin 9,2,800.00
152,"Adelaide Square, Dublin 2",2400, Dublin 2,1,2400.00
153,"The Distillery, Drumcondra, Dublin 3",1450, Dublin 3,1,1450.00
154,"Rathmines Town Centre, Rathmines, Dublin 6",1292, Dublin 6,1,1292.00
155,"Whitehall Square, Crumlin, Dublin 12",1185, Dublin 12,1,1185.00
156,"Radcliff Hall, Sandymount, Dublin 4",2500, Dublin 4,3,833.33
157,"The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",2400, Dublin 4,2,1200.00
158,"Green Isle Court, Clondalkin, Dublin 22",1400, Dublin 22,2,700.00
159,"The Academy Building, Park West, Dublin 12",1528, Dublin 12,2,764.00
160,"North Brunswick Street, Dublin 7",1100, Dublin 7,1,1100.00
161,"langrishe place, Dublin 1",800, Dublin 1,1,800.00
162,"615 Cubes 1, Sandyford, Dublin 18",1695, Dublin 18,1,1695.00
163,"Mayor St, IFSC, Dublin 1",1650, Dublin 1,1,1650.00
164,"Esker Meadows green, Lucan, Co. Dublin",1150, Co. Dublin,1,1150.00
165,"Shandon Park, Monkstown, Co. Dublin",1940, Co. Dublin,1,1940.00
166,"Island Key, East Wall, Dublin 3",1650, Dublin 3,1,1650.00
167,"Joyce House, Dublin 8",1700, Dublin 8,1,1700.00
168,"The Weir, Chapelizod, Dublin 20",1700, Dublin 20,2,850.00
169,"Shelbourne Hall, Shelbourne Road, Ballsbridge, Dublin 4",3450, Dublin 4,2,1725.00
170,"Windsor road, Rathmines, Dublin 6",1890, Dublin 6,1,1890.00
171,"Knocknagow, greenville road, Blackrock, Co. Dublin",1800, Co. Dublin,2,900.00
172,"Bushy Park House, Terenure, Dublin 6",1800, Dublin 6,2,900.00
173,"Highfield Road, Rathgar, Rathgar, Dublin 6",1850, Dublin 6,2,925.00
174,"Pavillion, Dun Laoghaire, Co. Dublin",4200, Co. Dublin,2,2100.00
175,"The Linden, Riversdale, Dundrum, Dublin 14",2156, Dublin 14,2,1078.00
176,"Custom House Square, Dublin 1, Dublin 1",1850, Dublin 1,1,1850.00
177,"30 Dorset Street, Dublin 1",2200, Dublin 1,4,550.00
178,"Lansdowne Gate, Drimnagh, Dublin 12",1720, Dublin 12,2,860.00
179,"502, Cubes 7, Beacon South Quarter, Sandyford, Dublin 18",1810, Dublin 18,2,905.00
180,"1 BED Priorsgate, Greenhills Road, Tallaght, Dublin 24",1172, Dublin 24,1,1172.00
181,"502, Cubes 7, Beacon South Quarter, Sandyford, Dublin 18",1810, Dublin 18,2,905.00
182,"32 Lansdowne Gate, Long Mile Road, Dublin 12, Drimnagh, Dublin 12",1805, Dublin 12,2,902.50
183,"Charlestown Place, Finglas, Dublin 11",1580, Dublin 11,2,790.00
184,"The Waterside, Charlotte Quay, Ringsend, Dublin 4",2180, Dublin 4,2,1090.00
185,"Woodhaven, Milltown Bridge Road, Milltown, Dublin 6",2800, Dublin 6,2,1400.00
186,"Willow Lodge, Castleknock, Dublin 15",2113, Dublin 15,2,1056.50
187,"Collegefort, Castleknock, Dublin 15",1700, Dublin 15,3,566.67
188,"Waterville Terrace, Blanchardstown, Dublin 15",1700, Dublin 15,3,566.67
189,"Kingscourt, Parnell Street, Dublin 1",1400, Dublin 1,1,1400.00
190,"17 St. James Court, Mount Brown, Kilmainham, Dublin 8",1450, Dublin 8,1,1450.00
191,"Wyckham Place, Wyckham Way, Dundrum, Dublin 16",1685, Dublin 16,1,1685.00
192,"Wynnsward Park, Clonskeagh, Dublin 14",1500, Dublin 14,2,750.00
193,"229 Phibsborough Road, Phibsborough, Dublin 7",1550, Dublin 7,1,1550.00
194,"16 Ferndale Court, Allies River Road Rathmichael, Rathmichael, Co. Dublin",1750, Co. Dublin,2,875.00
195,"Block 1 - Beaupark Ave Clongriffin, Clongriffin, Dublin 13",1300, Dublin 13,1,1300.00
196,"Elmfield Court, Ninth Lock Road, Clondalkin, Dublin 22",1950, Dublin 22,2,975.00
197,"Spencer Dock, North Wall Quay, Dublin 1, IFSC, Dublin 1",2300, Dublin 1,1,2300.00
198,"Gardiner place, Dublin 1",1300, Dublin 1,1,1300.00
199,"Chamley Gardens, Swords Road, Malahide, Co. Dublin",1700, Co. Dublin,2,850.00
200,"214 The Distillery, Distillery Road, Fairview, Dublin 3",1950, Dublin 3,2,975.00
201,"Muckross Avenue, Perrystown, Dublin 12",1800, Dublin 12,1,1800.00
202,"7, St John's Wood, St John's Road, Sandymount, Dub, Sandymount, Dublin 4",2000, Dublin 4,2,1000.00
203,"Harold's Cross Road, Harold's Cross, Dublin 6w",1600, Dublin 6w,1,1600.00
204,"Harbour View, Dun Laoghaire, Co. Dublin",2000, Co. Dublin,1,2000.00
205,"129 Sarsfield Road, Kilmainham, Dublin 8",3500, Dublin 8,3,1166.67
206,"De Brett House, Loreto Abbey, Grange Road, Rathfarnham, Dublin 14",1820, Dublin 14,2,910.00
207,"Sandyford View, Sandyford, Dublin 18",1600, Dublin 18,2,800.00
208,"Mountbrook, Booterstown, Co. Dublin",2200, Co. Dublin,2,1100.00
209,"Bow Bridge Place, Kilmainham, Dublin 8",3500, Dublin 8,4,875.00
210,"Apt. 2, 191 Clonliffe Road, Drumcondra, Dublin 3",1490, Dublin 3,1,1490.00
211,"Spencer House, IFSC, Dublin 1",2200, Dublin 1,2,1100.00
212,"Linden, 31-33 Merrion Road, Ballsbridge, Dublin 4",2794, Dublin 4,2,1397.00
213,"Wellington, Riverpark, Islandbridge, Dublin 8",1900, Dublin 8,2,950.00
214,"Phoenix Apartments, Riverpark, Islandbridge, Dublin 8",1710, Dublin 8,2,855.00
215,"Crosbie House, Northbrook Avenue, Ranelagh, Dublin 6",1650, Dublin 6,1,1650.00
216,"Merton Hall, Mount Saint Annes, Milltown, Dublin 6",2200, Dublin 6,2,1100.00
217,"Kirkwood, Sandymount, Dublin 4",1700, Dublin 4,2,850.00
218,"Castledawson, Sion Hill, Rock Road, Blackrock, Co. Dublin",1700, Co. Dublin,2,850.00
219,"Castleforbes Street, Dublin 1",1390, Dublin 1,1,1390.00
220,"Carlingford road, Drumcondra, Dublin 9",1400, Dublin 9,1,1400.00
221,"Apt. 28 Hanover Riverside, Sir John Rogerson's Qu, Dublin 2",3250, Dublin 2,2,1625.00
222,"Fortfield Court, Fortfield Road, Terenure, Dublin 6w",1430, Dublin 6w,1,1430.00
223,"33 Cumberland Street, Dublin 1",2300, Dublin 1,2,1150.00
224,"125 Francis St, Dublin 8",1600, Dublin 8,1,1600.00
225,"Mountjoy Square, Dublin 1",1800, Dublin 1,1,1800.00
226,"Stocking Wood Hall, Stocking Avenue, Rathfarnham, Dublin 16",1320, Dublin 16,2,660.00
227,"Alexandra Walk, Off South Great George's Street, Dublin 2",2600, Dublin 2,1,2600.00
228,"The Aston Building, Aston Quay, Dublin 2",3360, Dublin 2,1,3360.00
229,"Castleway, Off South Great George's Street, Dublin 2",3680, Dublin 2,2,1840.00
230,"Grand Canal Dock, Grand Canal Square, Dublin 2",3560, Dublin 2,2,1780.00
231,"The Aston Building, Aston Quay, Dublin 2",3360, Dublin 2,1,3360.00
232,"Beacon South Quarter, Sandyford, Dublin 18",2796, Dublin 18,1,2796.00
233,"Hanover Dock, Hanover Quay, Dublin 2",3800, Dublin 2,1,3800.00
234,"Hanover Dock, Hanover Quay, Dublin 2",4400, Dublin 2,2,2200.00
235,"Grand Canal Dock, Grand Canal Square, Dublin 2",3560, Dublin 2,2,1780.00
236,"Alto Vetro, Grand Canal Square, Dublin 2",3560, Dublin 2,2,1780.00
237,"Alexandra Walk, Whitefriar Street, Dublin 8",2600, Dublin 8,1,2600.00
238,"Hanover Dock, Grand Canal Square, Dublin 2",4400, Dublin 2,2,2200.00
239,"Castleway, Golden Lane, Dublin 8",3360, Dublin 8,1,3360.00
240,"Castleway, Golden Lane, Dublin 8",3680, Dublin 8,2,1840.00
241,"Hanover Dock, Hanover Quay, Dublin 2",4400, Dublin 2,2,2200.00
242,"Hanover Dock, Grand Canal Square, Dublin 2",3800, Dublin 2,1,3800.00
243,"Shelbourne Road, Ballsbridge, Dublin 4",4800, Dublin 4,2,2400.00
244,"Castleway, Off South Great George's Street, Dublin 2",3680, Dublin 2,2,1840.00
245,"Castleway, Golden Lane, Dublin 8",3680, Dublin 8,2,1840.00
246,"The Aston Building, Aston Quay, Dublin 2",3360, Dublin 2,1,3360.00
247,"The Aston Building, Aston Quay, Dublin 2",3600, Dublin 2,2,1800.00
248,"Castleway, Off South Great George's Street, Dublin 2",3360, Dublin 2,1,3360.00
249,"Castleway, Golden Lane, Dublin 8",3360, Dublin 8,1,3360.00
250,"Alexandra Walk, Whitefriar Street, Dublin 8",2600, Dublin 8,1,2600.00
251,"Custom House Square, Mayor Street Lower, IFSC, Dublin 1",2100, Dublin 1,2,1050.00
252,"Greenlea Place, Terenure Road West, Terenure, Dublin 6w",1450, Dublin 6w,1,1450.00
253,"Amiens Square, Corner Of Amiens Street & Talbot St, Dublin 1",1400, Dublin 1,1,1400.00
254,"Manor Street, Stoneybatter, Dublin 7",1650, Dublin 7,2,825.00
255,"Pembroke Road, Ballsbridge, Dublin 4",2500, Dublin 4,2,1250.00
256,"Pembroke Road, Dublin 2",2500, Dublin 2,2,1250.00
257,"Greenfield Manor, beside RTE & UCD, Donnybrook, Dublin 4",2995, Dublin 4,3,998.33
258,"5 Newmarket Square, Dublin 8",1500, Dublin 8,1,1500.00
259,"Fitzwilliam Place, Dublin 2",3000, Dublin 2,2,1500.00
260,"Francis Street, Dublin 8",2500, Dublin 8,2,1250.00
261,"Francis Street, Dublin 8",2500, Dublin 8,2,1250.00
262,"Fitzwilliam Place, Dublin 2",3000, Dublin 2,2,1500.00
263,"Orchard Hall, Carpenterstown, Dublin 15",1700, Dublin 15,2,850.00
264,"Customs House Harbour, Dublin 1",2500, Dublin 1,2,1250.00
265,"South Lotts Road, Dublin 4",2200, Dublin 4,2,1100.00
266,"Shelbourne Hall, Ballsbridge, Dublin 4",2400, Dublin 4,2,1200.00
267,"Shelbourne Court, Ballsbridge, Dublin 4",3120, Dublin 4,2,1560.00
268,"Shrewsbury Square, Ballsbridge, Dublin 4",2850, Dublin 4,2,1425.00
269,"Shrewsbury Sq, Ballsbridge, Dublin 4",2750, Dublin 4,2,1375.00
270,"Shelbourne Hall, Shelbourne Rd, Ballsbridge, Dublin 4",2274, Dublin 4,2,1137.00
271,"Belville, Ailesbury Close, Donnybrook, Dublin 4",1850, Dublin 4,1,1850.00
272,"Milltown Avenue, Mount St. Annes, Milltown, Dublin 6",2300, Dublin 6,2,1150.00
273,"The Rectory, Stepaside, Dublin 18",1850, Dublin 18,2,925.00
274,"Brook House, Corrig Avenue, Dun Laoghaire, Co. Dublin",2700, Co. Dublin,2,1350.00
275,"Balnagowan, Palmerstown Park, Rathmines, Dublin 6",2500, Dublin 6,2,1250.00
276,"Skyview, Sorrento Road, Dalkey, Co. Dublin",2500, Co. Dublin,3,833.33
277,"Robin Hill Sandyford Road, Sandyford, Dublin 18",2800, Dublin 18,3,933.33
278,"Rowan Hall, Miltown Court, Milltown, Dublin 6",2400, Dublin 6,2,1200.00
279,"Robin Hill Sandyford Road, Sandyford, Dublin 18",2200, Dublin 18,2,1100.00
280,"The Slopes, Monkstown, Co. Dublin",1550, Co. Dublin,2,775.00
281,"Stanford, Harlech Grove, Clonskeagh, Dublin 14",2700, Dublin 14,3,900.00
282,"Clarion Quay Apartments, IFSC, Dublin 1",1650, Dublin 1,1,1650.00
283,"Walton Hall, Applewood, Swords, Co. Dublin",1350, Co. Dublin,2,675.00
284,"Glaslynn, Howth Road, Clontarf, Dublin 3",1976, Dublin 3,2,988.00
285,"Prussia Street, Stoneybatter, Dublin 7",1500, Dublin 7,1,1500.00
286,"Harold's Cross Road, Harold's Cross, Dublin 6w",1500, Dublin 6w,1,1500.00
287,"Lansdowne Valley, Slievebloom Road, Drimnagh., Drimnagh, Dublin 12",1350, Dublin 12,1,1350.00
288,"25 wolfetone street dublin 1, Dublin 1",1650, Dublin 1,1,1650.00
289,"112 pembroke road, Dublin 4, Ballsbridge, Dublin 4",1500, Dublin 4,1,1500.00
290,"Belgrove Park, Mount Prospect Lawns, Clontarf, Dublin 3",1800, Dublin 3,2,900.00
291,"The Northumberlands, Love Lane, Lower Mount Street, Dublin 2",2100, Dublin 2,2,1050.00
292,"Waterville Terrace, Blanchardstown, Dublin 15",2200, Dublin 15,3,733.33
293,"North Circular Road North Dublin City, North Circular Road, Dublin 1",900, Dublin 1,1,900.00
294,"Carrigmore Crescent, Citywest, Co. Dublin",1400, Co. Dublin,1,1400.00
295,"Vico Rock, Sorrento Road, Dalkey, Co. Dublin",3500, Co. Dublin,2,1750.00
296,"The Pines, Herbert Park Lane Apartments, Ballsbridge, Dublin 4",2750, Dublin 4,2,1375.00
297,"Penthouse The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3500, Dublin 4,2,1750.00
298,"Shrewsbury Park, Ballsbridge, Dublin 4",4100, Dublin 4,2,2050.00
299,"The Pines, Herbert Park Lane Apartments, Ballsbridge, Dublin 4",2750, Dublin 4,2,1375.00
300,"Penthouse The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3900, Dublin 4,2,1950.00
301,"Penthouse The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3500, Dublin 4,2,1750.00
302,"Clon Brugh, The Wood, Aikens Village, Stepaside, Dublin 18",1800, Dublin 18,2,900.00
303,"Leeson Street Upper, Dublin 4",2300, Dublin 4,2,1150.00
304,"Ardoyne House, Pembroke Park, Ballsbridge, Dublin 4",3000, Dublin 4,3,1000.00
305,"Corrig Avenue, Dun Laoghaire, Co. Dublin",1600, Co. Dublin,2,800.00
306,"62 Rathgar Road, Rathgar, Dublin 6",1500, Dublin 6,1,1500.00
307,"Highfield Road, Rathgar, Dublin 6",1425, Dublin 6,1,1425.00
308,"Bushy Park House, Terenure, Dublin 6w",2050, Dublin 6w,2,1025.00
309,"Bushy Park House, Templeogue Road, Terenure, Dublin 6",2550, Dublin 6,3,850.00
310,"Venetian Hall, Killester, Dublin 5",1600, Dublin 5,2,800.00
311,"Applewood Avenue East, Swords, Co. Dublin",1700, Co. Dublin,2,850.00
312,"Temple Court, Northwood, Santry, Dublin 9",1800, Dublin 9,2,900.00
313,"Serviced Apartments in Malahide, Malahide, Co. Dublin",3360, Co. Dublin,2,1680.00
314,"Fownes street, Temple Bar, Dublin 2",1800, Dublin 2,1,1800.00
315,"150 Howth Road, Clontarf, Dublin 3",1900, Dublin 3,2,950.00
316,"Shieling Square, Raheny, Dublin 5",2150, Dublin 5,2,1075.00
317,"The Links, Elm Park, Merrion Road, Dublin 4",2250, Dublin 4,2,1125.00
318,"Ros Mor View, Knocklyon, Dublin 16",1800, Dublin 16,2,900.00
319,"Laurel, Hazeldene, Ballsbridge, Dublin 4",2500, Dublin 4,2,1250.00
320,"Castleforbes Square, IFSC, Dublin 1",2200, Dublin 1,2,1100.00
321,"Abbeyfield, Milltown, Dublin 6",1900, Dublin 6,1,1900.00
322,"Shieling Square, Raheny, Dublin 5",2150, Dublin 5,2,1075.00
323,"Apartment 37 Hazelbrook, Upper Kilmacud Road, Kilmacud, Co. Dublin",1453, Co. Dublin,1,1453.00
324,"Ashwood house, mount street, Dublin 2, Grand Canal Dock, Dublin 2",2500, Dublin 2,2,1250.00
325,"21 Gordon Street, Dublin 4",1950, Dublin 4,2,975.00
326,"(1) Tallaght Cross East, Tallaght, Dublin 24",1325, Dublin 24,1,1325.00
327,"Airfield Court, Donnybrook, Dublin 4",2150, Dublin 4,2,1075.00
328,"Terenure Road, Dublin W6, Terenure, Dublin 6",1275, Dublin 6,1,1275.00
329,"College View, Ballymun, Dublin 11",1500, Dublin 11,2,750.00
330,"Cubes 8, Beacon South Quater, Sandyford, Dublin 18",1950, Dublin 18,2,975.00
331,"Elgin Road, Ballsbridge, Dublin 4",3200, Dublin 4,2,1600.00
332,"Mount Seskin Court, Killinardan, Tallaght, Dublin 24",1600, Dublin 24,2,800.00
333,"21 Grandecentral, Rockbrook, Sandyford, Dublin 18",1750, Dublin 18,1,1750.00
334,"Woodleigh Ash, Dublin 8",1675, Dublin 8,1,1675.00
335,"Gandon Close, Harold's Cross, Dublin 6",1385, Dublin 6,1,1385.00
336,"171 Strand Road, Sandymount, Dublin 4, Sandymount, Dublin 4",1900, Dublin 4,2,950.00
337,"The Farmyard, Hybreasal, Kilmainham, Dublin 8",1500, Dublin 8,1,1500.00
338,"The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",4000, Dublin 4,2,2000.00
339,"The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",2700, Dublin 4,2,1350.00
340,"The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3500, Dublin 4,2,1750.00
341,"Aranmore, Custom House Harbour, I.F.S.C, Dublin 1",2250, Dublin 1,2,1125.00
342,"Gateway Student Village, Ballymun Road, Dublin 9, Glasnevin, Dublin 9",700, Dublin 9,1,700.00
343,"Gateway Student Village, Ballymun Road, Dublin 9, Glasnevin, Dublin 9",700, Dublin 9,1,700.00
344,"Gateway Student Village, Ballymun Road, Dublin 9, Glasnevin, Dublin 9",1400, Dublin 9,2,700.00
345,"Ballymun Road, Santry, Dublin 9",700, Dublin 9,3,233.33
346,"Highfield Manor, Highfield Road, Rathgar, Dublin 6",2200, Dublin 6,2,1100.00
347,"Elgin House, Ballsbridge Court, Serpentine Avenue, Ballsbridge, Dublin 4",2000, Dublin 4,2,1000.00
348,"133 Belgrove Park, Clontarf, Dublin 3",1900, Dublin 3,2,950.00
349,"Viking Harbour, Ushers Island, Dublin 8",1500, Dublin 8,1,1500.00
350,"32 Kilmainham Square, Kilmainham, Dublin 8",2000, Dublin 8,2,1000.00
351,"Apt 11 Christ Church View, Nicholas Street, Christchurch, Dublin 8",2000, Dublin 8,2,1000.00
352,"28 The Ramparts, Cabinteely, Dublin 18",3250, Dublin 18,3,1083.33
353,"2 St Lawrences Court Clontarf Dublin 3, Clontarf, Dublin 3",1480, Dublin 3,1,1480.00
354,"Block 5, Portland Lock, Portland Place, Dublin 1",2100, Dublin 1,2,1050.00
355,"Morehampton Square, Donnybrook, Dublin 4",2000, Dublin 4,2,1000.00
356,"The Granary, Dublin 8",1716, Dublin 8,2,858.00
357,"Lanesborough Mews, Finglas, Dublin 11",1300, Dublin 11,1,1300.00
358,"Kiltipper Gate, Tallaght, Dublin 24",1625, Dublin 24,2,812.50
359,"Granny Apartment, Redgap, Rathcoole, Co. Dublin",1200, Co. Dublin,2,600.00
360,"Rivervale, Ashtown, Dublin 15",1700, Dublin 15,2,850.00
361,"Greenbank House, Upper Glengeary Road, Dun Laoghaire, Co. Dublin",1750, Co. Dublin,1,1750.00
362,"Cedarbrook Avenue, Park West, Dublin 12",1875, Dublin 12,2,937.50
363,"Whatley Hall, Archers Wood, Clonee, Dublin 15",1600, Dublin 15,2,800.00
364,"Lanesborough Square, Finglas, Dublin 11",1800, Dublin 11,3,600.00
365,"Bantry Square, Waterville, Blanchardstown, Dublin 15",1700, Dublin 15,2,850.00
366,"Eaton Terrace, Rathcoole, Co. Dublin",1250, Co. Dublin,2,625.00
367,"Kilmore house, Spencer Dock, Dublin 1",2600, Dublin 1,2,1300.00
368,"Kilmore house, Spencer Dock, Dublin 1",2500, Dublin 1,2,1250.00
369,"Hunters Run, Clonee, Dublin 15",1000, Dublin 15,1,1000.00
370,"The Hardwicke, Smithfield, Dublin 7",1500, Dublin 7,1,1500.00
371,"Meadow Copse, Blanchardstown, Dublin 15",950, Dublin 15,1,950.00
372,"Hansted, Lucan, Co. Dublin",1850, Co. Dublin,3,616.67
373,"New Seskin Court, Tallaght, Dublin 24",1900, Dublin 24,2,950.00
374,"Cedarbrook Avenue, Cherry Orchard, Dublin 10",1650, Dublin 10,2,825.00
375,"Lanesborough Square, Finglas, Dublin 11",1550, Dublin 11,2,775.00
376,"The Chandler, Arran Quay, Dublin 7",1500, Dublin 7,1,1500.00
377,"Rosebank Place, Clondalkin, Dublin 22",1400, Dublin 22,1,1400.00
378,"Fairview, Fairview, Dublin 3",1950, Dublin 3,2,975.00
379,"Rosedale Close, Clonee, Dublin 15",1600, Dublin 15,2,800.00
380,"Kings Court, Parnell Street, Dublin 1",1500, Dublin 1,1,1500.00
381,"Bayview Avenue, North Strand, Dublin 3",1650, Dublin 3,1,1650.00
382,"Gandon Hall, Gardiner Street, Dublin 1",1650, Dublin 1,1,1650.00
383,"Saunders House, Spencer Dock, Dublin 1",3000, Dublin 1,2,1500.00
384,"Rathborne Court, Ashtown, Dublin 15",2950, Dublin 15,4,737.50
385,"Grattan Hall, Lower Mount Street, Grand Canal Dock, Dublin 2",3000, Dublin 2,2,1500.00
386,"Custom Hall, Gardiner Street, Dublin 1",2000, Dublin 1,2,1000.00
387,"Hatch place, Dublin 2",1800, Dublin 2,1,1800.00
388,"Penthouse,Rivervale, Ashtown, Dublin 15",3100, Dublin 15,4,775.00
389,"Jervis Street, Dublin 1",2300, Dublin 1,2,1150.00
390,"Lansdowne Hall, Inchicore, Dublin 8",1750, Dublin 8,2,875.00
391,"Olivemount house, Olivemount road, Dundrum, Dublin 14",1200, Dublin 14,1,1200.00
392,"Clontarf Road, Clontarf, Dublin 3",4600, Dublin 3,3,1533.33
393,"IFSC, The Steelworks, Foley Street, Dublin 1",2800, Dublin 1,2,1400.00
394,"Liffey View, Dublin 2",2800, Dublin 2,2,1400.00
395,"Park Crescent House, Blackhorse Avenue, Dublin 7",1550, Dublin 7,2,775.00
396,"The Ash, Parkview, Stepaside, Dublin 18",1550, Dublin 18,1,1550.00
397,"Arran Quay Apartments, Hammond Lane, Dublin 7",1352, Dublin 7,1,1352.00
398,"Dawson House , Dean Court , Patrick st, Dublin 8",1600, Dublin 8,1,1600.00
399,"Lanesborough Mews, Finglas, Dublin 11",1550, Dublin 11,2,775.00
400,"Sanderling, Thornwood, Booterstown, Co. Dublin",1610, Co. Dublin,1,1610.00
401,"Harbour View, Crofton Road, Dun Laoghaire, Co. Dublin",2484, Co. Dublin,1,2484.00
402,"Grande Central, Sandyford, Dublin 18",3220, Dublin 18,2,1610.00
403,"Baggot Rath Penthouse Apartment, Newbridge Avenue, Ballsbridge, Dublin 4",4508, Dublin 4,2,2254.00
404,"Baggot Rath 2BS4, Newbridge Avenue, Dublin 4",4200, Dublin 4,2,2100.00
405,"The Forum, Sandyford, Dublin 18",3220, Dublin 18,2,1610.00
406,"Baggot Rath 3BS5, Newbridge Avenue, Ballsbridge, Dublin 4",4620, Dublin 4,3,1540.00
407,"Ferncourt, Stepaside, Dublin 18",3360, Dublin 18,3,1120.00
408,"Galloping Green Stillorgan Co Dublin, Stillorgan, Co. Dublin",5600, Co. Dublin,3,1866.67
409,"Adelphi House, Dun Laoghaire, Co. Dublin",3600, Co. Dublin,2,1800.00
410,"The Cubes 3 Floor 4 Beacon South Quarter, Sandyford, Dublin 18",3920, Dublin 18,2,1960.00
411,"The Amber The Grange Brewery Road, Blackrock, Co. Dublin",3780, Co. Dublin,2,1890.00
412,"Ridge Hall Ballybrack, Glenageary, Co. Dublin",5600, Co. Dublin,3,1866.67
413,"Aikens Village, Sandyford, Dublin 18",2800, Dublin 18,2,1400.00
414,"Highfield Park, Dundrum, Dublin 14",4500, Dublin 14,5,900.00
415,"Garville Avenue, Rathgar, Dublin 6",2000, Dublin 6,2,1000.00
416,"Ranelagh Village, Ranelagh, Dublin 6",3250, Dublin 6,2,1625.00
417,"Newmarket Square, Dublin 8",1200, Dublin 8,1,1200.00
418,"Wyckham Point, Dundrum, Dublin 14",1800, Dublin 14,1,1800.00
419,"Ranelagh Road, Ranelagh, Dublin 6",1181, Dublin 6,1,1181.00
420,"Glenealy Downs, Clonsilla, Dublin 15",1300, Dublin 15,1,1300.00
421,"Hunters Hall , Hunterswood, Ballycullen, Dublin 24",1650, Dublin 24,2,825.00
422,"Cedar Hall Milltown Road, Milltown, Dublin 6",2250, Dublin 6,2,1125.00
423,"Mobhi Court, Corporate Letting, Short term, Drumcondra, Dublin 9",2200, Dublin 9,1,2200.00
424,"Mobhi Court, Glasnevin, Dublin 9",2200, Dublin 9,1,2200.00
425,"gardiner place, Dublin 1",1600, Dublin 1,1,1600.00
426,"dorset street, Dublin 1",2800, Dublin 1,3,933.33
427,"Phibsborough Road, Phibsborough, Dublin 7",1400, Dublin 7,1,1400.00
428,"Donn Rua, Castleknock, Dublin 15",2250, Dublin 15,2,1125.00
429,"The Tramyard, Inchicore, Dublin 8",1775, Dublin 8,2,887.50
430,"Merchamp, Seafield Road, Clontarf, Dublin 3",1427, Dublin 3,2,713.50
431,"Seafield Court, Castle Ave, Clontarf, Dublin 3",1330, Dublin 3,1,1330.00
432,"8 Dunlin House House, Red Court Oaks, Seafield Roa, Clontarf, Dublin 3",1850, Dublin 3,2,925.00
433,"OCallaghan Court, Grand Canal Dock, Dublin 2",2250, Dublin 2,1,2250.00
434,"Landscape Court, Landscape Road, Churchtown, Dublin 14",1695, Dublin 14,2,847.50
435,"2 Kilininny Court, Firhouse, Dublin 24",1650, Dublin 24,2,825.00
436,"Corn Exchange, Burgh Quay, Dublin 2",3000, Dublin 2,1,3000.00
437,"Carrig Court, Citywest, Co. Dublin",1700, Co. Dublin,2,850.00
438,"Waterside Drive, Malahide, Co. Dublin",1800, Co. Dublin,3,600.00
439,"Apt 3, Woodlawn Avenue, Santry, Santry, Dublin 9",1400, Dublin 9,1,1400.00
440,"Northwood, Santry, Dublin 9",900, Dublin 9,4,225.00
441,"Northwood, Santry, Dublin 9",900, Dublin 9,4,225.00
442,"Edenmore Cresent, Edenmore, Dublin 5",1400, Dublin 5,1,1400.00
443,"Mayor Street, IFSC, Dublin 1",980, Dublin 1,1,980.00
444,"Simmonscourt Square, Ballsbridge, Dublin 4",2200, Dublin 4,2,1100.00
445,"Courtney House Appian Way, Dublin 4",1700, Dublin 4,1,1700.00
446,"Charles Street Great, North Circular Road, Dublin 1",1500, Dublin 1,1,1500.00
447,"32 Charles Street Great, North Circular Road, Dublin 1",1550, Dublin 1,1,1550.00
448,"Apt 43 Manor Hall, Mount Brown, Kilmainham, Dublin 8",1750, Dublin 8,2,875.00
449,"The Cedars, Monkstown Valley, Monkstown, Co. Dublin",1500, Co. Dublin,2,750.00
450,"3 Cardy Rock Close, Balbriggan, Co. Dublin",1300, Co. Dublin,2,650.00
451,"35 Melville Park, Finglas, Dublin 11",1650, Dublin 11,3,550.00
